;Unnamed: 0;purpose;terms;interest_rate;risk_type_original;principal_amount;churn;company_id;disbursed_date;age;monthly_income;monthly_interest_rate;principal_amount_final;NPV;profit
873;10504;Home Repairs and Improvement;24;0.1381;A;48900.00000004;0;318;2;;8895.0;0.010838330845896804;49965.73301118876;49348.89639034772;448.8963903077165
874;5952;Payment of Utilities;24;0.5506;B;50000.00000059;0;760;2;24.0;10000.0;0.03722979024783202;53792.28188951283;53128.20578398216;3128.205783392157
875;12580;Home Repairs and Improvement;24;0.299;B;50000.0000001;0;760;3;27.0;42436.0;0.022038907966363874;53379.22844443076;52393.82012788475;2393.8201277847475
876;8451;Home Repairs and Improvement;24;0.368;B;56976.00000065;0;830;1;41.0;18380.0;0.026456402859956762;58483.38001001609;58121.26463450272;1145.2646338527193
877;14223;Payment of Utilities;24;0.353;D;35000.00000044;0;760;2;42.0;16500.0;0.025513738956957743;36808.74500809451;36354.33394435393;1354.3339439139309
878;15345;Education / Tuition Fee;24;0.368;A;40000.0000006;0;1108;3;30.0;16000.0;0.026456402859956762;43259.50201122825;42460.90910732593;2460.909106725936
879;5278;Calamity Fund;24;0.1672;B;25200.00000022;0;95;1;35.0;18000.0;0.012967332545348764;25526.776780365642;25368.720964202403;168.7209639824032
880;697;Car Purchase;24;0.264;A;300000.00000009;0;198;1;21.0;35000.0;0.019715270042649724;305914.58101288666;304020.4296598095;4020.4296597195207
881;2408;Calamity Fund;24;0.1672;A;300000.0000005;0;550;2;28.0;19400.0;0.012967332545348764;307830.8450417248;304030.61382719106;4030.6138266910566
883;138;Medical Outpatient Expenses;24;0.264;A;31800.00000035;0;571;2;33.0;;0.019715270042649724;33066.251576633236;32658.04231686229;858.042316512292
884;13797;Home Repairs and Improvement;24;0.368;A;120000.00000041;0;956;3;54.0;14300.0;0.026456402859956762;129778.5060321815;127382.7273205023;7382.727320092294
885;515;Home Repairs and Improvement;24;0.264;A;70000.00000017;0;198;3;38.0;18000.0;0.019715270042649724;74222.36842400272;72852.18490411737;2852.1849039473746
886;1322;Life Events;24;0.353;D;39700.00000049;0;760;2;22.0;23750.0;0.025513738956957743;41751.63362345765;41236.20164544345;1536.2016449534494
887;615;School Expenses;24;0.264;A;60000.00000012;0;198;3;37.0;10000.0;0.019715270042649724;63619.17293483222;62444.729917788136;2444.7299176681336
888;11249;Purchase of Household Appliances & Furniture;24;0.299;B;105000.00000023;0;576;3;27.0;15000.0;0.022038907966363874;112096.37973332594;110027.02226857893;5027.022268348941
889;6457;Home Repairs and Improvement;24;0.264;A;60000.00000012;0;905;1;32.0;35238.0;0.019715270042649724;61182.91620268135;60804.085932065274;804.085931945272
890;523;School Expenses;24;0.264;B;57000.00000054;0;198;2;32.0;;0.019715270042649724;59269.69622217628;58538.00037919175;1538.0003786517482
891;10068;Home Repairs and Improvement;24;0.5506;;100000.00000037;0;1125;1;;10000.0;0.03722979024783202;103722.97902516698;103080.75066058492;3080.7506602149224
893;4933;School Expenses;24;0.5506;B;26764.00000042;0;425;1;26.0;19500.0;0.03722979024783202;27760.418106628615;27588.53210712981;824.5321067098084
894;11458;Home Repairs and Improvement;24;0.353;D;110000.00000049;0;967;2;27.0;;0.025513738956957743;115684.62716735806;114256.47810989924;4256.478109409232
895;1344;Calamity Fund;24;0.368;A;34020.00000038;0;1084;1;32.0;26638.0;0.026456402859956762;34920.046825685786;34703.83008398819;683.8300836081908
896;10623;Home Repairs and Improvement;24;0.264;A;45000.00000042;0;760;1;45.0;13706.0;0.019715270042649724;45887.18715234751;45603.064449383375;603.0644489633778
897;1370;Home Repairs and Improvement;24;0.368;C;25000.0000002;0;198;3;46.0;17496.0;0.026456402859956762;27037.1887568284;26538.068191892948;1538.0681916929461
898;11676;Payment of Utilities;24;0.299;B;49500.00000061;0;760;2;58.0;11000.0;0.022038907966363874;51705.894705792525;51067.57545286089;1567.5754522508869
899;1382;Home Repairs and Improvement;24;0.368;C;28000.00000055;0;198;2;;19000.0;0.026456402859956762;29501.15691580114;29136.959437926274;1136.9594373762739
900;4926;Home Repairs and Improvement;24;0.5506;B;57270.00000043;0;905;3;26.0;30000.0;0.03722979024783202;63907.54404671755;62727.777548982864;5457.777548552862
901;8659;Home Repairs and Improvement;24;0.1672;AA;40854.00000003;0;1094;1;30.0;16000.0;0.012967332545348764;41383.767403838065;41127.52881996975;273.5288199397546
902;2503;Home Repairs and Improvement;24;0.353;R;52300.00000049;0;760;2;25.0;11000.0;0.025513738956957743;55002.78182620509;54323.761865246335;2023.7618647563359
903;14068;Calamity Fund;24;0.368;A;30000.00000008;0;760;1;23.0;25.0;0.026456402859956762;30793.69208588082;30603.02476516146;603.0247650814599
904;11779;Life Events;24;0.353;R;54000.00000062;0;760;1;;30000.0;0.025513738956957743;55377.74190431154;55034.85591172137;1034.8559111013747
905;5384;Personal Vacation;24;0.353;D;69000.00000021;0;414;2;25.0;15484.0;0.025513738956957743;72565.81158669492;71669.97263247202;2669.9726322620263
907;1373;Home Repairs and Improvement;24;0.353;D;52000.00000067;0;760;2;34.0;23000.0;0.025513738956957743;54687.27829775755;54012.153288771326;2012.1532881013263
908;3302;Home Repairs and Improvement;24;0.1381;A;400000.00000024;0;401;3;41.0;;0.010838330845896804;413147.46958291007;405520.5524402099;5520.552439969906
909;7772;Calamity Fund;24;0.5506;B;51000.00000052;0;905;1;27.0;26000.0;0.03722979024783202;52898.71930317879;52571.18283723981;1571.1828367198104
910;121;Home Repairs and Improvement;24;0.1381;R;48400.00000003;0;198;2;23.0;18231.0;0.010838330845896804;49454.83594562487;48844.30644769644;444.306447666444
911;8963;Calamity Fund;24;0.1672;B;47841.00000005;0;760;1;25.0;9238.0;0.012967332545348764;48461.37015635268;48161.30871583651;320.3087157865084
913;3513;Medical Outpatient Expenses;24;0.6788;C;70000.0000004;0;1125;3;30.0;;0.044118794727016075;79679.71649094143;78208.78748768804;8208.787487288035
914;8661;Home Repairs and Improvement;24;0.1672;AA;35000.00000055;0;1094;1;31.0;21000.0;0.012967332545348764;35453.856639644335;35234.33467274941;234.33467219941667
917;15835;Medical Outpatient Expenses;24;0.1381;B;48000.00000008;0;414;1;36.0;;0.010838330845896804;48520.23988068391;48219.81393263878;219.81393255878356
919;1359;Home Repairs and Improvement;24;0.353;D;57700.00000065;0;760;1;34.0;16000.0;0.025513738956957743;59172.142738483046;58805.76270565993;1105.7627050099327
920;13872;Purchase of Household Appliances & Furniture;36;0.29100000000000004;C;58000.00000026;0;576;3;31.0;18600.0;0.021512895544899102;61824.349302072114;60683.03966267317;2683.039662413168
921;1050;Home Repairs and Improvement;36;0.335;R;78600.00000009;0;897;2;23.0;9292.0;0.02436981374427094;82477.61430349757;81459.4122310771;2859.412230987102
922;1074;Home Repairs and Improvement;36;0.335;D;48500.00000065;0;897;3;32.0;850000.0;0.02436981374427094;52132.92051595785;51170.51969190441;2670.5196912544125
924;12693;Home Repairs and Improvement;36;0.29100000000000004;C;60000.00000061;0;967;1;27.0;16500.0;0.021512895544899102;61290.77373331707;60911.27563416234;911.2756335523372
925;10945;Home Repairs and Improvement;36;0.335;R;89900.00000114;0;967;2;23.0;70000.0;0.02436981374427094;94335.0830276077;93170.49821448232;3270.498213342318
926;14844;Payment of Utilities;36;0.11220000000000001;AA;210000.00000069;0;760;2;28.0;15000.0;0.008901050482778006;213755.07923040545;211116.23150789598;1116.2315072059864
927;419;Home Repairs and Improvement;36;0.17300000000000001;A;62200.00000048;0;198;1;28.0;11000.0;0.013385846359511788;63032.59964404806;62642.31656728712;442.31656680711603
928;3799;Home Repairs and Improvement;36;0.4404;A;100000.00000107;0;1114;1;46.0;87600.0;0.030877180194344378;103087.71802053748;102449.42304313654;2449.423042066541
929;12222;Home Repairs and Improvement;36;0.17300000000000001;A;185400.00000019;0;967;2;;15573.0;0.013385846359511788;190396.69196596587;188046.20804400882;2646.2080438188277
930;15175;Purchase of Household Appliances & Furniture;36;0.21239999999999998;A;73633.00000059;0;760;2;29.0;24000.0;0.016179651143534812;76034.98823446862;75096.3216247396;1463.321624149612
931;67;Home Repairs and Improvement;36;0.23800000000000002;B;51700.00000093;0;198;2;33.0;12610.0;0.017950641491917496;53572.75539112747;52911.38938260306;1211.3893816730633
932;12174;Payment of Utilities;36;0.23800000000000002;B;115900.00000079;0;967;3;26.0;23000.0;0.017950641491917496;122254.14624790486;119997.2711308295;4097.271130039502
933;15078;Purchase of Household Appliances & Furniture;36;0.335;D;90000.00000017;0;760;3;42.0;11264.0;0.02436981374427094;96741.5019872616;94955.60355089433;4955.603550724336
934;8600;Payment of Utilities;36;0.6401;;81550.00000157;0;576;2;25.0;8078.0;0.04209151728772431;88559.60826607217;87466.3228039412;5916.3228023712
935;521;Home Repairs and Improvement;36;0.17300000000000001;A;86300.0000001;0;760;3;29.0;39000.0;0.013385846359511788;89812.19254262265;88154.21276213811;1854.212762038107
936;12234;Home Repairs and Improvement;36;0.17300000000000001;A;213200.00000088;0;967;2;34.0;11454.0;0.013385846359511788;218945.92625280409;216242.99652161315;3042.9965207331406
937;2779;Medical Outpatient Expenses;36;0.23800000000000002;C;40000.00000043;0;414;1;30.0;13652.0;0.017950641491917496;40718.02566011442;40465.909193016414;465.90919258641225
938;12212;Life Events;36;0.17300000000000001;A;221400.00000056;0;967;2;53.0;25846.0;0.013385846359511788;227366.92341601008;224560.0348490086;3160.0348484486167
940;3172;Purchase of Household Appliances & Furniture;36;0.29100000000000004;C;147900.00000071;0;690;2;45.0;20000.0;0.021512895544899102;154331.96331431394;152426.70543053094;4526.705429820955
942;3684;Home Repairs and Improvement;36;0.21239999999999998;;150000.00000077;0;385;1;;12500.0;0.016179651143534812;152426.94767231267;151483.1557542453;1483.1557534752937
943;12178;Life Events;36;0.23800000000000002;B;97900.00000068;0;967;1;;30000.0;0.017950641491917496;99657.36780275093;99040.3127495309;1140.3127488509053
945;2556;Home Repairs and Improvement;36;0.29100000000000004;C;56000.00000113;0;760;1;30.0;32000.0;0.021512895544899102;57204.72215166866;56850.52392578736;850.5239246573619
946;8205;Payment of Utilities;36;0.6401;B;65000.00000193;0;905;2;26.0;17250.0;0.04209151728772431;70587.05747829293;69715.64662557369;4715.64662364369
948;4199;Hospitalization In-patient Expenses;36;0.335;R;70000.00000111;0;690;2;32.0;25000.0;0.02436981374427094;73453.34607289782;72546.55033408763;2546.5503329776257
949;8212;Calamity Fund;36;0.6401;B;60000.00000129;0;905;1;30.0;30000.0;0.04209151728772431;62525.49103860775;62138.34785942205;2138.3478581320524
950;4216;Home Repairs and Improvement;36;0.335;D;44800.00000083;0;766;2;38.0;20280.0;0.02436981374427094;47010.14148678011;46429.79221394004;1629.7922131100422
951;11577;Home Repairs and Improvement;36;0.29100000000000004;C;100000.00000049;0;766;1;26.0;13500.0;0.021512895544899102;102151.28955499046;101518.79272306924;1518.7927225792373
953;4309;Home Repairs and Improvement;36;0.23800000000000002;B;80900.00000082;0;576;3;44.0;12000.0;0.017950641491917496;85335.2927652143;83759.9588827984;2859.9588819783967
955;425;Home Repairs and Improvement;36;0.17300000000000001;B;55300.00000039;0;198;3;27.0;30000.0;0.013385846359511788;57550.57065627236;56488.157193220955;1188.1571928309568
956;4449;Home Repairs and Improvement;36;0.4404;A;53000.00000117;0;905;1;26.0;22500.0;0.030877180194344378;54636.49055150638;54298.19421348004;1298.194212310038
957;6282;Home Repairs and Improvement;36;0.17300000000000001;A;68144.00000025;0;766;1;24.0;16000.0;0.013385846359511788;69056.16511457592;68628.58553286066;484.5855326106539
958;2244;Home Repairs and Improvement;36;0.335;D;36200.00000058;0;589;3;;26000.0;0.02436981374427094;38911.58191098183;38193.25387323285;1993.2538726528437
959;10424;Home Repairs and Improvement;36;0.17300000000000001;A;71000.0000003;0;318;2;33.0;20000.0;0.013385846359511788;72913.51202603476;72013.38064275814;1013.3806424581417
960;1688;Purchase of Household Appliances & Furniture;36;0.335;R;50000.00000077;0;760;1;25.0;;0.02436981374427094;51218.49068800231;50901.35780365914;901.3578028891425
961;4963;Payment of Utilities;36;0.6401;B;71214.50000094;0;414;3;51.0;23800.0;0.04209151728772431;80590.90107720521;79103.15113263477;7888.651131694773
962;1843;Calamity Fund;36;0.4404;;72149.00000087;0;198;3;39.0;15000.0;0.030877180194344378;79040.75759259022;77581.6241028861;5432.624102016096
963;14842;Personal Vacation;36;0.11220000000000001;AA;445000.00000054;0;760;3;31.0;20724.0;0.008901050482778006;456988.9865314604;448552.73218644253;3552.7321859025396
964;3785;Home Repairs and Improvement;36;0.4404;A;97632.50000137;0;1122;3;44.0;15324.0;0.030877180194344378;106958.47157512644;104983.96256690986;7351.462565539856
965;7429;Payment of Utilities;36;0.21239999999999998;A;56556.50000071;0;554;2;44.0;30475.0;0.016179651143534812;58401.43430394324;57680.457321973474;1123.9573212634714
966;4234;Calamity Fund;36;0.21239999999999998;AA;99365.00000074;0;425;2;24.0;9500.0;0.016179651143534812;102606.39395262589;101339.69820920011;1974.6982084601186
967;6725;Home Repairs and Improvement;36;0.11220000000000001;A;200000.00000044;0;830;2;29.0;80000.0;0.008901050482778006;203576.26593349845;201063.07762634932;1063.0776259093254
968;10411;Payment of Utilities;36;0.17300000000000001;A;65000.0000004;0;341;2;30.0;13000.0;0.013385846359511788;66751.80678452675;65927.74284208882;927.7428416888142
969;12214;Payment of Utilities;36;0.17300000000000001;A;117600.00000086;0;967;1;42.0;25100.0;0.013385846359511788;119174.1755327501;118436.2769824757;836.2769816156942
970;4446;Calamity Fund;36;0.4404;A;50000.00000122;0;425;3;43.0;25000.0;0.030877180194344378;54776.058984577554;53764.86444984934;3764.864448629334
971;10406;Home Repairs and Improvement;36;0.6401;;68040.00000045;0;385;2;24.0;10580.0;0.04209151728772431;73888.35985711095;72976.19378914712;4936.193788697114
974;2560;Payment of Utilities;36;0.29100000000000004;C;75500.00000047;0;760;3;;18977.0;0.021512895544899102;80478.2477985272;78992.57749206564;3492.5774915956426
975;1846;Others;36;0.4404;A;70070.00000092;0;1105;1;29.0;18000.0;0.030877180194344378;72233.56401716612;71786.3107265002;1716.3107255802024
976;2269;Home Repairs and Improvement;36;0.21239999999999998;B;87528.00000059;0;759;2;33.0;70658.0;0.016179651143534812;90383.25818828655;89267.45941577617;1739.459415186182
977;1796;Home Repairs and Improvement;36;0.21239999999999998;A;402713.86000053;0;539;1;;15000.0;0.016179651143534812;409229.6297660049;406695.77585693647;3981.915856406442
978;2961;Home Repairs and Improvement;36;0.23800000000000002;B;49000.00000101;0;741;1;;16380.0;0.017950641491917496;49879.58143413209;49570.738761933986;570.7387609239886
979;11720;Home Repairs and Improvement;36;0.335;D;115000.00000119;0;967;3;24.0;14000.0;0.02436981374427094;123614.14142921324;121332.16009383577;6332.160092645776
980;445;Business;36;0.17300000000000001;A;60000.00000077;0;198;3;52.0;;0.013385846359511788;62441.84881367637;61289.13981216728;1289.1398113972828
981;12960;Life Events;36;0.335;D;132000.00000109;0;576;1;32.0;30000.0;0.02436981374427094;135216.81541536032;134379.58460070033;2379.5845996103308
982;12180;Home Repairs and Improvement;36;0.23800000000000002;B;106200.00000094;0;967;2;29.0;17000.0;0.017950641491917496;110046.93660514028;108688.38592613349;2488.385925193492
983;5650;Purchase of Household Appliances & Furniture;36;0.17300000000000001;A;72200.00000066;0;766;3;39.0;;0.013385846359511788;75138.35807217982;73751.26490703567;1551.264906375669
984;8422;Education / Tuition Fee;36;0.21239999999999998;B;100000.00000086;0;967;1;40.0;105700.0;0.016179651143534812;101617.9651152274;100988.7705031803;988.7705023203016
985;11708;Calamity Fund;36;0.335;D;70000.00000111;0;967;3;34.0;;0.02436981374427094;75243.39043558782;73854.35831839388;3854.35831728387
986;11189;Purchase of Household Appliances & Furniture;36;0.23800000000000002;B;50000.00000029;0;967;1;25.0;;0.017950641491917496;50897.53207489108;50582.38649102014;582.3864907301395
987;4280;Home Repairs and Improvement;36;0.21239999999999998;AA;147000.00000036;0;1124;1;42.0;;0.016179651143534812;149378.40871846545;148453.4926387619;1453.4926384018909
988;11621;Home Repairs and Improvement;36;0.11220000000000001;AA;198200.00000084;0;967;1;22.0;47172.0;0.008901050482778006;199964.18820653408;198726.05684187572;526.0568410357228
989;5248;Hospitalization In-patient Expenses;36;0.17300000000000001;A;300000.00000022;0;625;3;53.0;23000.0;0.013385846359511788;312209.24406460417;306445.69905712846;6445.69905690843
991;15143;Payment of Utilities;36;0.335;R;96000.00000104;0;760;3;48.0;9000.0;0.02436981374427094;103190.93545400201;101285.97712185989;5285.9771208198945
994;7583;Home Repairs and Improvement;36;0.21239999999999998;;68981.50000001;0;760;2;46.0;17000.0;0.016179651143534812;71231.751264443;70352.38154246355;1370.881542453557
995;281;Medical Outpatient Expenses;36;0.11220000000000001;D;50000.00000014;0;198;1;30.0;25000.0;0.008901050482778006;50445.052524280145;50132.708587686655;132.70858754665824
996;9780;Home Repairs and Improvement;36;0.17300000000000001;A;123600.0000008;0;905;1;36.0;13694.0;0.013385846359511788;125254.49061084638;124478.94417535454;878.9441745545337
997;10419;Home Repairs and Improvement;36;0.17300000000000001;B;90000.00000024;0;318;2;23.0;16000.0;0.013385846359511788;92425.57862440703;91284.56701180465;1284.5670115646499
998;10411;Purchase of Household Appliances & Furniture;36;0.6401;;49999.99999999;0;897;3;30.0;8000.0;0.04209151728772431;56583.21063556252;55538.65514156165;5538.655141571646
999;15261;Payment of Utilities;36;0.4404;A;47100.0000006;0;1106;2;36.0;29150.0;0.030877180194344378;50053.53552703797;49435.61496718686;2335.614966586865
